Date;Time;pH_unit;pH_mV;ORP_mV;ORPAgCl_mV;Turbidity_NTU;Turbidity_mV;Raw Conductivity_us/cm;Specific Conductivity_mS/cm;Salinity_psu;Total Dissolved Solids_g/L;DO_SAT;DO_mg/L;Reference_mV;Temperature_C
11.10.2023;23:30:23;7,46;-12,26;1007,00;808,00;0,00;30,84;60,00;0,06;0,03;0,04;107,80;8,64;-518,04;22,61
11.10.2023;23:33:23;7,47;-12,61;1007,00;808,00;0,00;30,83;60,00;0,06;0,03;0,04;107,70;8,62;-524,23;22,61
11.10.2023;23:36:23;7,46;-11,86;1007,00;808,00;0,00;30,83;60,00;0,06;0,03;0,04;107,40;8,61;-524,51;22,61
11.10.2023;23:39:23;7,46;-11,92;1007,00;808,00;0,00;30,88;60,00;0,06;0,03;0,04;107,40;8,60;-518,09;22,61
11.10.2023;23:42:23;7,47;-12,41;1007,00;808,00;0,00;30,86;60,00;0,06;0,03;0,04;107,50;8,61;-516,72;22,61
11.10.2023;23:45:23;7,48;-13,46;1007,00;808,00;0,00;31,02;60,00;0,06;0,03;0,04;107,40;8,60;-518,84;22,61
11.10.2023;23:48:23;7,47;-12,45;1007,00;808,00;0,00;30,83;60,00;0,06;0,03;0,04;107,20;8,59;-519,58;22,61
11.10.2023;23:51:23;7,48;-13,18;1007,00;808,00;0,00;30,83;60,00;0,06;0,03;0,04;107,40;8,60;-514,88;22,61
11.10.2023;23:54:23;7,47;-12,91;1007,00;808,00;0,00;30,81;60,00;0,06;0,03;0,04;107,60;8,62;-517,06;22,61
11.10.2023;23:57:23;7,48;-13,03;1007,00;808,00;0,00;30,82;60,00;0,06;0,03;0,04;107,30;8,60;-518,09;22,61
12.10.2023;00:00:00;7,45;-11,52;1008,00;808,00;0,00;30,79;60,00;0,06;0,03;0,04;107,60;8,62;-516,32;22,61
12.10.2023;00:03:00;7,46;-11,97;1008,00;808,00;0,00;30,81;60,00;0,06;0,03;0,04;107,50;8,61;-512,25;22,61
12.10.2023;00:06:00;7,45;-11,64;1008,00;808,00;0,00;30,84;60,00;0,06;0,03;0,04;107,50;8,61;-518,67;22,61
12.10.2023;00:09:00;7,46;-12,17;1007,00;808,00;0,00;30,78;60,00;0,06;0,03;0,04;107,50;8,61;-510,76;22,61
12.10.2023;00:12:00;7,46;-12,10;1008,00;808,00;0,00;30,86;60,00;0,06;0,03;0,04;107,50;8,61;-516,43;22,61
12.10.2023;00:15:00;7,46;-11,96;1008,00;808,00;0,00;30,84;59,90;0,06;0,03;0,04;107,80;8,63;-509,55;22,60
12.10.2023;00:18:00;7,47;-12,71;1008,00;808,00;0,00;30,81;60,00;0,06;0,03;0,04;107,90;8,65;-511,39;22,60
12.10.2023;00:21:00;7,45;-11,58;1008,00;808,00;0,00;30,82;59,90;0,06;0,03;0,04;107,50;8,61;-515,11;22,60
12.10.2023;00:24:00;7,46;-11,77;1008,00;808,00;0,00;30,81;60,00;0,06;0,03;0,04;107,50;8,61;-513,91;22,60
12.10.2023;00:27:00;7,46;-11,84;1008,00;808,00;0,00;30,80;60,00;0,06;0,03;0,04;107,60;8,62;-512,19;22,60
12.10.2023;00:30:00;7,46;-11,89;1008,00;808,00;0,00;30,86;60,00;0,06;0,03;0,04;107,30;8,60;-514,02;22,60
12.10.2023;00:33:00;7,46;-12,25;1008,00;808,00;0,00;30,83;60,00;0,06;0,03;0,04;107,20;8,59;-508,12;22,60
12.10.2023;00:36:00;7,48;-13,10;1008,00;808,00;0,00;30,77;59,90;0,06;0,03;0,04;108,00;8,65;-513,74;22,60
12.10.2023;00:39:00;7,47;-12,71;1008,00;808,00;0,00;30,77;60,00;0,06;0,03;0,04;107,20;8,59;-508,23;22,60
12.10.2023;00:42:00;7,48;-13,05;1008,00;808,00;0,00;30,86;59,90;0,06;0,03;0,04;107,50;8,61;-510,13;22,60
12.10.2023;00:45:00;7,47;-12,47;1008,00;808,00;0,00;30,85;59,90;0,06;0,03;0,04;107,20;8,59;-509,55;22,60
12.10.2023;00:48:00;7,47;-12,60;1008,00;808,00;0,00;30,80;60,00;0,06;0,03;0,04;107,20;8,59;-509,72;22,60
12.10.2023;00:51:00;7,47;-12,42;1008,00;808,00;0,00;30,84;60,00;0,06;0,03;0,04;107,70;8,63;-514,94;22,60
12.10.2023;00:54:00;7,47;-12,83;1008,00;808,00;0,00;30,82;60,00;0,06;0,03;0,04;107,20;8,58;-518,61;22,60
12.10.2023;00:57:00;7,45;-11,25;1008,00;808,00;0,00;30,84;59,90;0,06;0,03;0,04;107,40;8,61;-518,44;22,60
12.10.2023;01:00:01;7,47;-12,90;1008,00;808,00;0,00;30,79;60,00;0,06;0,03;0,04;107,40;8,60;-519,64;22,60
12.10.2023;01:03:01;7,46;-12,02;1008,00;808,00;0,00;30,81;60,00;0,06;0,03;0,04;107,40;8,60;-512,93;22,60
12.10.2023;01:06:01;7,46;-12,29;1008,00;808,00;0,00;30,80;59,90;0,06;0,03;0,04;108,00;8,65;-513,28;22,60
12.10.2023;01:09:01;7,45;-11,48;1008,00;808,00;0,00;30,77;60,00;0,06;0,03;0,04;107,60;8,62;-520,50;22,60
12.10.2023;01:12:01;7,47;-12,71;1008,00;808,00;0,00;30,77;59,90;0,06;0,03;0,04;107,80;8,63;-514,88;22,60
12.10.2023;01:15:01;7,46;-11,78;1008,00;808,00;0,00;30,83;60,00;0,06;0,03;0,04;107,60;8,62;-515,91;22,60
12.10.2023;01:18:01;7,46;-12,11;1008,00;808,00;0,00;30,76;60,00;0,06;0,03;0,04;107,30;8,59;-519,47;22,60
12.10.2023;01:21:01;7,46;-12,28;1008,00;808,00;0,00;30,83;60,00;0,06;0,03;0,04;107,40;8,61;-523,54;22,60
12.10.2023;01:24:01;7,46;-11,93;1008,00;808,00;0,00;30,84;60,00;0,06;0,03;0,04;107,30;8,60;-516,03;22,60
12.10.2023;01:27:01;7,48;-12,98;1008,00;808,00;0,00;30,78;60,00;0,06;0,03;0,04;107,30;8,60;-522,91;22,60
12.10.2023;01:30:01;7,49;-13,73;1008,00;808,00;0,00;30,81;59,90;0,06;0,03;0,04;107,40;8,61;-518,72;22,60
12.10.2023;01:33:01;7,47;-12,53;1008,00;808,00;0,00;30,82;60,00;0,06;0,03;0,04;107,70;8,63;-518,38;22,60
12.10.2023;01:36:01;7,47;-12,77;1008,00;809,00;0,00;30,78;59,90;0,06;0,03;0,04;107,60;8,62;-517,63;22,60
12.10.2023;01:39:01;7,45;-11,50;1008,00;809,00;0,00;30,83;60,00;0,06;0,03;0,04;107,60;8,62;-520,39;22,60
12.10.2023;01:42:01;7,47;-12,66;1008,00;809,00;0,00;30,77;59,90;0,06;0,03;0,04;107,70;8,63;-518,26;22,60
12.10.2023;01:45:01;7,47;-12,40;1008,00;809,00;0,00;30,80;60,00;0,06;0,03;0,04;107,70;8,63;-522,85;22,59
12.10.2023;01:48:01;7,46;-12,20;1008,00;809,00;0,00;30,80;59,90;0,06;0,03;0,04;107,40;8,61;-525,66;22,59
12.10.2023;01:51:01;7,46;-12,18;1008,00;809,00;0,00;30,86;60,00;0,06;0,03;0,04;107,40;8,61;-519,47;22,59
12.10.2023;01:54:01;7,47;-12,34;1008,00;809,00;0,00;30,81;60,00;0,06;0,03;0,04;107,10;8,58;-519,53;22,59
12.10.2023;01:57:01;7,46;-12,07;1008,00;809,00;0,00;30,84;59,90;0,06;0,03;0,04;107,50;8,62;-521,65;22,59
12.10.2023;02:00:02;7,47;-12,45;1008,00;809,00;0,00;30,82;59,90;0,06;0,03;0,04;106,90;8,57;-518,61;22,59
12.10.2023;02:03:02;7,46;-12,14;1008,00;809,00;0,00;30,83;59,90;0,06;0,03;0,04;107,30;8,60;-518,38;22,59
12.10.2023;02:06:02;7,46;-11,93;1008,00;809,00;0,00;30,77;60,00;0,06;0,03;0,04;107,10;8,58;-518,95;22,59
12.10.2023;02:09:02;7,47;-12,44;1008,00;809,00;0,00;30,85;59,90;0,06;0,03;0,04;107,30;8,59;-522,45;22,59
12.10.2023;02:12:02;7,47;-12,68;1008,00;809,00;0,00;30,79;60,00;0,06;0,03;0,04;107,80;8,64;-526,00;22,59
12.10.2023;02:15:02;7,46;-11,95;1008,00;809,00;0,00;30,80;59,90;0,06;0,03;0,04;107,60;8,62;-520,84;22,59
12.10.2023;02:18:02;7,47;-12,48;1008,00;809,00;0,00;30,82;60,00;0,06;0,03;0,04;107,60;8,62;-523,37;22,59
12.10.2023;02:21:02;7,45;-11,34;1008,00;809,00;0,00;30,81;59,90;0,06;0,03;0,04;107,30;8,60;-525,77;22,59
12.10.2023;02:24:02;7,47;-12,42;1008,00;809,00;0,00;30,78;59,90;0,06;0,03;0,04;107,70;8,63;-518,49;22,59
12.10.2023;02:27:02;7,46;-12,24;1008,00;809,00;0,00;30,76;59,90;0,06;0,03;0,04;107,50;8,61;-524,17;22,59
12.10.2023;02:30:02;7,46;-12,11;1008,00;809,00;0,00;30,78;59,90;0,06;0,03;0,04;107,40;8,60;-525,66;22,59
12.10.2023;02:33:02;7,46;-11,97;1008,00;809,00;0,00;31,22;59,90;0,06;0,03;0,04;108,10;8,67;-521,53;22,59
12.10.2023;02:36:02;7,46;-11,85;1008,00;809,00;0,00;30,84;59,90;0,06;0,03;0,04;107,50;8,61;-526,35;22,59
12.10.2023;02:39:02;7,46;-12,16;1008,00;809,00;0,00;30,77;59,90;0,06;0,03;0,04;107,40;8,61;-522,22;22,59
12.10.2023;02:42:02;7,46;-12,27;1008,00;809,00;0,00;30,78;60,00;0,06;0,03;0,04;107,60;8,62;-527,43;22,59
12.10.2023;02:45:02;7,47;-12,39;1009,00;809,00;0,00;30,84;59,90;0,06;0,03;0,04;107,60;8,62;-520,04;22,59
12.10.2023;02:48:02;7,47;-12,79;1009,00;809,00;0,00;30,86;60,00;0,06;0,03;0,04;107,30;8,60;-520,84;22,59
12.10.2023;02:51:02;7,46;-12,16;1009,00;809,00;0,00;30,86;59,90;0,06;0,03;0,04;107,70;8,63;-525,03;22,59
12.10.2023;02:54:02;7,46;-12,22;1009,00;809,00;0,00;30,88;59,90;0,06;0,03;0,04;107,90;8,65;-520,90;22,59
12.10.2023;02:57:02;7,45;-11,32;1009,00;809,00;0,00;30,76;59,90;0,06;0,03;0,04;107,70;8,63;-525,20;22,59
12.10.2023;03:00:03;7,46;-12,24;1009,00;809,00;0,00;30,82;59,90;0,06;0,03;0,04;107,60;8,62;-519,87;22,59
12.10.2023;03:03:03;7,46;-12,07;1009,00;809,00;0,00;30,81;59,90;0,06;0,03;0,04;107,80;8,63;-522,73;22,59
12.10.2023;03:06:03;7,47;-12,34;1009,00;809,00;0,00;30,75;59,90;0,06;0,03;0,04;107,20;8,59;-527,84;22,59
12.10.2023;03:09:03;7,47;-12,38;1009,00;809,00;0,00;30,77;59,90;0,06;0,03;0,04;107,70;8,63;-527,78;22,59
12.10.2023;03:12:03;7,47;-12,77;1009,00;809,00;0,00;30,86;59,90;0,06;0,03;0,04;107,50;8,61;-520,90;22,59
12.10.2023;03:15:03;7,47;-12,64;1009,00;809,00;0,00;30,83;59,90;0,06;0,03;0,04;107,50;8,62;-528,35;22,59
12.10.2023;03:18:03;7,46;-12,22;1009,00;809,00;0,00;30,78;59,90;0,06;0,03;0,04;107,40;8,61;-520,61;22,59
12.10.2023;03:21:03;7,48;-12,91;1009,00;809,00;0,00;30,82;59,90;0,06;0,03;0,04;107,10;8,58;-521,65;22,59
12.10.2023;03:24:03;7,46;-12,23;1009,00;809,00;0,00;30,81;59,90;0,06;0,03;0,04;107,70;8,63;-527,84;22,59
12.10.2023;03:27:03;7,47;-12,86;1009,00;809,00;0,00;30,81;59,90;0,06;0,03;0,04;107,30;8,60;-528,24;22,58
12.10.2023;03:30:03;7,47;-12,75;1009,00;809,00;0,00;30,81;59,90;0,06;0,03;0,04;107,50;8,61;-520,33;22,58
12.10.2023;03:33:03;7,46;-11,86;1009,00;809,00;0,00;30,83;59,90;0,06;0,03;0,04;107,40;8,61;-522,05;22,58
12.10.2023;03:36:03;7,47;-12,52;1009,00;809,00;0,00;30,76;59,90;0,06;0,03;0,04;107,40;8,60;-526,52;22,58
12.10.2023;03:39:03;7,46;-12,07;1009,00;809,00;0,00;30,85;59,90;0,06;0,03;0,04;107,70;8,63;-521,53;22,58
12.10.2023;03:42:03;7,46;-11,82;1009,00;809,00;0,00;30,83;59,90;0,06;0,03;0,04;107,60;8,62;-526,17;22,58
12.10.2023;03:45:03;7,46;-12,12;1009,00;809,00;0,00;30,78;59,90;0,06;0,03;0,04;107,20;8,59;-527,38;22,58
12.10.2023;03:48:03;7,46;-12,31;1009,00;809,00;0,00;30,79;59,90;0,06;0,03;0,04;107,20;8,59;-526,00;22,58
12.10.2023;03:51:03;7,46;-12,26;1009,00;809,00;0,00;30,78;59,90;0,06;0,03;0,04;107,70;8,63;-520,73;22,58
12.10.2023;03:54:03;7,47;-12,50;1009,00;809,00;0,00;30,79;59,90;0,06;0,03;0,04;107,70;8,63;-519,64;22,58
12.10.2023;03:57:03;7,46;-12,30;1009,00;809,00;0,00;30,75;59,90;0,06;0,03;0,04;107,60;8,63;-520,16;22,58
12.10.2023;04:00:04;7,46;-12,26;1009,00;809,00;0,00;30,83;59,90;0,06;0,03;0,04;107,20;8,60;-526,23;22,58
12.10.2023;04:03:04;7,46;-12,30;1009,00;809,00;0,00;30,80;59,90;0,06;0,03;0,04;107,90;8,64;-524,00;22,58
12.10.2023;04:06:04;7,46;-12,10;1009,00;809,00;0,00;30,81;59,90;0,06;0,03;0,04;107,10;8,58;-526,23;22,58
12.10.2023;04:09:04;7,46;-12,28;1009,00;809,00;0,00;30,85;59,90;0,06;0,03;0,04;107,50;8,62;-523,25;22,58
12.10.2023;04:12:04;7,46;-12,28;1009,00;809,00;0,00;30,81;59,90;0,06;0,03;0,04;107,50;8,62;-518,15;22,58
12.10.2023;04:15:04;7,46;-12,28;1009,00;809,00;0,00;30,86;59,90;0,06;0,03;0,04;106,90;8,57;-521,76;22,58
12.10.2023;04:18:04;7,47;-12,59;1009,00;809,00;0,00;30,79;59,90;0,06;0,03;0,04;107,50;8,62;-525,14;22,58
12.10.2023;04:21:04;7,46;-12,08;1009,00;809,00;0,00;30,78;59,90;0,06;0,03;0,04;107,60;8,62;-517,35;22,58
12.10.2023;04:24:04;7,47;-12,74;1009,00;809,00;0,00;30,81;59,90;0,06;0,03;0,04;107,80;8,64;-525,20;22,58
12.10.2023;04:27:04;7,47;-12,41;1009,00;809,00;0,00;30,74;59,90;0,06;0,03;0,04;107,20;8,59;-517,46;22,58
12.10.2023;04:30:04;7,46;-12,14;1009,00;809,00;0,00;30,79;59,90;0,06;0,03;0,04;107,60;8,63;-519,01;22,58
12.10.2023;04:33:04;7,45;-11,53;1009,00;809,00;0,00;30,80;59,90;0,06;0,03;0,04;107,80;8,64;-524,86;22,58
12.10.2023;04:36:04;7,47;-12,49;1009,00;809,00;0,00;30,80;59,90;0,06;0,03;0,04;107,60;8,62;-525,26;22,58
12.10.2023;04:39:04;7,48;-12,97;1009,00;809,00;0,00;30,77;59,90;0,06;0,03;0,04;107,70;8,63;-525,89;22,58
12.10.2023;04:42:04;7,45;-11,65;1009,00;809,00;0,00;30,81;59,90;0,06;0,03;0,04;108,00;8,66;-521,42;22,58
12.10.2023;04:45:04;7,45;-11,63;1009,00;809,00;0,00;30,81;59,90;0,06;0,03;0,04;107,40;8,61;-520,44;22,58
12.10.2023;04:48:04;7,45;-11,52;1009,00;810,00;0,00;30,88;60,00;0,06;0,03;0,04;107,00;8,58;-518,72;22,57
12.10.2023;04:51:04;7,46;-12,06;1009,00;810,00;0,00;30,81;59,90;0,06;0,03;0,04;107,50;8,61;-519,35;22,58
12.10.2023;04:54:04;7,46;-12,17;1009,00;810,00;0,00;30,77;59,90;0,06;0,03;0,04;107,30;8,60;-521,13;22,58
12.10.2023;04:57:04;7,46;-11,79;1009,00;810,00;0,00;30,81;59,90;0,06;0,03;0,04;107,30;8,60;-523,88;22,58
12.10.2023;05:00:05;7,46;-12,24;1009,00;810,00;0,00;30,81;59,90;0,06;0,03;0,04;107,60;8,63;-526,80;22,58
12.10.2023;05:03:05;7,46;-11,83;1009,00;809,00;0,00;30,80;59,90;0,06;0,03;0,04;107,50;8,62;-521,99;22,57
12.10.2023;05:06:05;7,47;-12,60;1009,00;809,00;0,00;30,81;59,90;0,06;0,03;0,04;107,60;8,62;-519,58;22,57
12.10.2023;05:09:05;7,45;-11,33;1009,00;809,00;0,00;30,86;59,90;0,06;0,03;0,04;107,50;8,61;-521,70;22,57
12.10.2023;05:12:05;7,47;-12,45;1009,00;809,00;0,00;30,81;59,90;0,06;0,03;0,04;107,70;8,64;-519,93;22,57
12.10.2023;05:15:05;7,45;-11,49;1009,00;809,00;0,00;30,81;59,90;0,06;0,03;0,04;107,40;8,61;-523,59;22,57
12.10.2023;05:18:05;7,45;-11,39;1009,00;810,00;0,00;30,78;59,90;0,06;0,03;0,04;107,10;8,59;-527,61;22,57
12.10.2023;05:21:05;7,46;-11,86;1009,00;810,00;0,00;30,89;60,00;0,06;0,03;0,04;107,80;8,64;-524,28;22,57
12.10.2023;05:24:05;7,47;-12,79;1009,00;810,00;0,00;30,86;59,90;0,06;0,03;0,04;107,80;8,65;-520,33;22,57
12.10.2023;05:27:05;7,47;-12,56;1009,00;810,00;0,00;30,80;59,90;0,06;0,03;0,04;107,40;8,61;-519,87;22,57
12.10.2023;05:30:05;7,45;-11,25;1009,00;810,00;0,00;30,81;59,90;0,06;0,03;0,04;107,50;8,61;-527,03;22,56
12.10.2023;05:33:05;7,47;-12,49;1009,00;810,00;0,00;30,79;60,00;0,06;0,03;0,04;107,50;8,62;-527,09;22,56
12.10.2023;05:36:05;7,45;-11,74;1009,00;810,00;0,00;30,81;59,90;0,06;0,03;0,04;107,40;8,61;-521,99;22,56
12.10.2023;05:39:05;7,46;-12,04;1009,00;810,00;0,00;30,78;59,90;0,06;0,03;0,04;107,40;8,61;-525,72;22,56
12.10.2023;05:42:05;7,46;-12,26;1009,00;810,00;0,00;30,83;59,90;0,06;0,03;0,04;107,40;8,61;-523,37;22,56
12.10.2023;05:45:05;7,45;-11,54;1009,00;810,00;0,00;30,77;59,90;0,06;0,03;0,04;107,60;8,63;-520,04;22,56
12.10.2023;05:48:05;7,48;-13,05;1009,00;810,00;0,00;30,75;59,90;0,06;0,03;0,04;107,90;8,65;-521,82;22,56
12.10.2023;05:51:05;7,47;-12,52;1009,00;810,00;0,00;30,83;59,90;0,06;0,03;0,04;107,50;8,62;-526,00;22,55
12.10.2023;05:54:05;7,46;-11,98;1009,00;810,00;0,00;30,81;59,90;0,06;0,03;0,04;107,40;8,61;-521,93;22,55
12.10.2023;05:57:05;7,47;-12,61;1009,00;810,00;0,00;30,78;59,90;0,06;0,03;0,04;107,50;8,62;-519,47;22,55
12.10.2023;06:00:06;7,48;-13,20;1009,00;810,00;0,00;30,84;59,90;0,06;0,03;0,04;107,40;8,61;-519,81;22,55
12.10.2023;06:03:06;7,46;-12,31;1009,00;810,00;0,00;30,82;59,90;0,06;0,03;0,04;107,60;8,63;-526,69;22,55
12.10.2023;06:06:06;7,47;-12,76;1009,00;810,00;0,00;30,92;59,90;0,06;0,03;0,04;107,50;8,62;-520,44;22,55
12.10.2023;06:09:06;7,47;-12,55;1009,00;810,00;0,00;30,83;59,90;0,06;0,03;0,04;107,50;8,62;-526,86;22,54
12.10.2023;06:12:06;7,46;-12,14;1009,00;810,00;0,00;30,86;59,90;0,06;0,03;0,04;107,10;8,59;-523,25;22,54
12.10.2023;06:15:06;7,46;-11,81;1009,00;810,00;0,00;30,90;59,90;0,06;0,03;0,04;107,70;8,64;-520,44;22,54
12.10.2023;06:18:06;7,45;-11,35;1009,00;810,00;0,00;30,81;59,90;0,06;0,03;0,04;107,40;8,62;-523,25;22,54
12.10.2023;06:21:06;7,45;-11,61;1009,00;810,00;0,00;30,81;59,90;0,06;0,03;0,04;107,50;8,62;-522,56;22,54
12.10.2023;06:24:06;7,47;-12,46;1009,00;810,00;0,00;30,79;59,90;0,06;0,03;0,04;107,70;8,64;-522,68;22,54
12.10.2023;06:27:06;7,47;-12,77;1009,00;810,00;0,00;30,83;59,90;0,06;0,03;0,04;107,50;8,62;-521,88;22,54
12.10.2023;06:30:06;7,46;-11,88;1010,00;810,00;0,00;30,79;59,90;0,06;0,03;0,04;107,50;8,62;-522,51;22,53
12.10.2023;06:33:06;7,45;-11,57;1009,00;810,00;0,00;30,75;59,90;0,06;0,03;0,04;107,50;8,63;-523,31;22,53
12.10.2023;06:36:06;7,48;-13,15;1009,00;810,00;0,00;30,79;59,90;0,06;0,03;0,04;107,30;8,61;-520,10;22,53
12.10.2023;06:39:06;7,45;-11,55;1009,00;810,00;0,00;30,86;59,90;0,06;0,03;0,04;107,90;8,66;-521,65;22,53
12.10.2023;06:42:06;7,45;-11,48;1009,00;810,00;0,00;30,77;59,90;0,06;0,03;0,04;107,70;8,64;-520,33;22,53
12.10.2023;06:45:06;7,46;-11,81;1009,00;810,00;0,00;30,80;59,90;0,06;0,03;0,04;107,40;8,62;-519,07;22,53
12.10.2023;06:48:06;7,46;-12,06;1010,00;810,00;0,00;30,82;59,90;0,06;0,03;0,04;107,20;8,60;-521,99;22,52
12.10.2023;06:51:06;7,46;-12,19;1009,00;810,00;0,00;30,83;59,90;0,06;0,03;0,04;107,90;8,65;-516,20;22,52
12.10.2023;06:54:06;7,45;-11,34;1010,00;810,00;0,00;30,82;59,90;0,06;0,03;0,04;107,50;8,63;-521,02;22,52
12.10.2023;06:57:06;7,44;-10,90;1010,00;810,00;0,00;30,87;59,90;0,06;0,03;0,04;107,60;8,63;-516,37;22,52
12.10.2023;07:00:07;7,46;-12,03;1010,00;810,00;0,00;30,82;59,90;0,06;0,03;0,04;107,50;8,62;-523,08;22,52
12.10.2023;07:03:07;7,46;-11,99;1010,00;810,00;0,00;30,81;59,90;0,06;0,03;0,04;107,80;8,65;-523,31;22,52
12.10.2023;07:06:07;7,46;-11,90;1010,00;810,00;0,00;30,79;59,90;0,06;0,03;0,04;107,60;8,63;-522,91;22,51
12.10.2023;07:09:07;7,46;-11,87;1010,00;810,00;0,00;30,80;59,90;0,06;0,03;0,04;107,30;8,61;-516,66;22,51
12.10.2023;07:12:07;7,46;-12,06;1010,00;810,00;0,00;30,83;59,90;0,06;0,03;0,04;107,40;8,62;-522,16;22,51
12.10.2023;07:15:07;7,46;-11,99;1010,00;810,00;0,00;30,83;59,80;0,06;0,03;0,04;107,70;8,64;-517,06;22,51
12.10.2023;07:18:07;7,47;-12,62;1010,00;810,00;0,00;30,75;59,90;0,06;0,03;0,04;107,60;8,63;-520,67;22,51
12.10.2023;07:21:07;7,46;-12,02;1010,00;810,00;0,00;30,74;59,90;0,06;0,03;0,04;107,30;8,61;-517,40;22,51
12.10.2023;07:24:07;7,48;-13,16;1010,00;810,00;0,00;30,87;59,90;0,06;0,03;0,04;107,30;8,61;-517,69;22,51
12.10.2023;07:27:07;7,45;-11,71;1010,00;810,00;0,00;30,86;59,90;0,06;0,03;0,04;107,90;8,66;-521,70;22,50
12.10.2023;07:30:07;7,47;-12,57;1010,00;810,00;0,00;30,80;59,90;0,06;0,03;0,04;107,90;8,66;-523,71;22,50
12.10.2023;07:33:07;7,47;-12,34;1010,00;810,00;0,00;30,76;59,90;0,06;0,03;0,04;107,50;8,63;-522,51;22,50
12.10.2023;07:36:07;7,45;-11,54;1010,00;810,00;0,00;30,81;59,90;0,06;0,03;0,04;107,80;8,65;-524,23;22,50
12.10.2023;07:39:07;7,44;-11,11;1010,00;810,00;0,00;30,78;59,90;0,06;0,03;0,04;107,40;8,62;-524,91;22,50
12.10.2023;07:42:07;7,46;-12,06;1010,00;810,00;0,00;30,78;59,80;0,06;0,03;0,04;107,60;8,63;-522,45;22,50
12.10.2023;07:45:07;7,48;-12,98;1010,00;810,00;0,00;30,81;59,90;0,06;0,03;0,04;107,50;8,63;-520,21;22,49
12.10.2023;07:48:07;7,48;-13,35;1010,00;810,00;0,00;30,78;59,80;0,06;0,03;0,04;107,50;8,63;-518,84;22,49
12.10.2023;07:51:07;7,48;-13,04;1010,00;810,00;0,00;30,81;59,80;0,06;0,03;0,04;107,70;8,64;-520,56;22,49
12.10.2023;07:54:07;7,46;-11,78;1010,00;810,00;0,00;30,84;59,80;0,06;0,03;0,04;107,60;8,64;-527,09;22,49
12.10.2023;07:57:07;7,46;-11,85;1010,00;810,00;0,00;30,77;59,90;0,06;0,03;0,04;107,80;8,65;-519,87;22,49
12.10.2023;08:00:08;7,45;-11,62;1010,00;810,00;0,00;30,89;59,80;0,06;0,03;0,04;107,50;8,63;-525,66;22,49
12.10.2023;08:03:08;7,46;-11,99;1010,00;810,00;0,00;30,90;59,80;0,06;0,03;0,04;107,60;8,64;-519,75;22,49
12.10.2023;08:06:08;7,46;-11,77;1010,00;810,00;0,00;30,80;59,80;0,06;0,03;0,04;107,70;8,65;-519,53;22,48
12.10.2023;08:09:08;7,46;-12,28;1010,00;810,00;0,00;30,83;59,80;0,06;0,03;0,04;107,10;8,60;-527,61;22,48
12.10.2023;08:12:08;7,47;-12,34;1010,00;811,00;0,00;30,83;59,80;0,06;0,03;0,04;107,90;8,67;-528,52;22,48
12.10.2023;08:15:08;7,46;-12,14;1010,00;810,00;0,00;30,74;59,80;0,06;0,03;0,04;107,80;8,65;-528,70;22,48
12.10.2023;08:18:08;7,46;-12,15;1010,00;810,00;0,00;30,81;59,80;0,06;0,03;0,04;107,90;8,66;-528,47;22,48
12.10.2023;08:21:08;7,46;-11,96;1010,00;810,00;0,00;30,77;59,80;0,06;0,03;0,04;107,50;8,63;-528,64;22,48
12.10.2023;08:24:08;7,46;-11,90;1010,00;810,00;0,00;30,84;59,80;0,06;0,03;0,04;107,80;8,66;-521,30;22,48
12.10.2023;08:27:08;7,45;-11,27;1010,00;811,00;0,00;30,85;59,80;0,06;0,03;0,04;107,50;8,63;-523,08;22,48
12.10.2023;08:30:08;7,46;-12,17;1010,00;810,00;0,00;30,83;59,80;0,06;0,03;0,04;107,40;8,63;-522,96;22,47
12.10.2023;08:30:08;;;;;;;;;;;;;;
12.10.2023;08:33:08;7,45;-11,30;1010,00;810,00;0,00;30,87;59,80;0,06;0,03;0,04;107,50;8,64;-520,79;22,47
12.10.2023;08:36:08;7,47;-12,43;1010,00;810,00;0,00;30,83;59,80;0,06;0,03;0,04;107,60;8,64;-519,70;22,47
12.10.2023;08:39:08;7,46;-11,77;1010,00;811,00;0,00;30,83;59,80;0,06;0,03;0,04;107,60;8,65;-522,56;22,47
12.10.2023;08:42:08;7,46;-11,94;1010,00;810,00;0,00;30,83;59,80;0,06;0,03;0,04;107,60;8,64;-518,67;22,47
12.10.2023;08:45:08;7,46;-12,11;1010,00;810,00;0,00;30,84;59,80;0,06;0,03;0,04;108,00;8,67;-523,19;22,47
12.10.2023;08:48:08;7,46;-11,78;1010,00;810,00;0,00;30,85;59,80;0,06;0,03;0,04;107,50;8,63;-520,73;22,47
12.10.2023;08:51:08;7,47;-12,34;1010,00;811,00;0,00;30,83;59,80;0,06;0,03;0,04;107,80;8,66;-527,09;22,46
12.10.2023;08:54:08;7,45;-11,22;1010,00;811,00;0,00;30,86;59,80;0,06;0,03;0,04;107,40;8,63;-524,91;22,46
12.10.2023;08:57:08;7,46;-12,04;1010,00;811,00;0,00;30,83;59,80;0,06;0,03;0,04;107,60;8,64;-520,21;22,46
12.10.2023;09:00:09;7,45;-11,60;1010,00;811,00;0,00;30,86;59,80;0,06;0,03;0,04;107,80;8,66;-519,07;22,46
12.10.2023;09:03:09;7,46;-11,92;1010,00;811,00;0,00;30,86;59,80;0,06;0,03;0,04;107,50;8,64;-523,14;22,46
